Date,Capital Value,Fund Code,Fund Type
2015-06-12,214.02835717312757,110011,Mutual Fund
2015-06-12,316.01392794526623,161005,Mutual Fund
2015-06-12,246.67459126313358,163402,Mutual Fund
2015-06-12,234.76959000090852,202002,Mutual Fund
2015-06-12,326.5698607966257,260116,Mutual Fund
2015-06-12,253.44461332045404,270006,Mutual Fund
2015-06-12,310.03943156390574,377010,Mutual Fund
2015-06-12,226.8843795348533,040001,Strategy Fund
2015-06-12,199.8256716356124,050001,Strategy Fund
2015-06-12,295.9452530632474,070002,Strategy Fund
2015-06-12,232.15338590748033,110011,Strategy Fund
2015-06-12,292.6252260371586,161005,Strategy Fund
2015-06-12,237.12045911310332,163402,Strategy Fund
2015-06-12,244.97358467234932,202002,Strategy Fund
2015-06-12,294.0518358823421,260116,Strategy Fund
2015-06-12,262.26252289202085,270006,Strategy Fund
2015-06-12,248.65960860227892,377010,Strategy Fund
2015-06-12,246.52155964694288,519008,Strategy Fund
2015-06-15,222.43404090378286,Shanghai Composite,Index
2015-06-15,184.28263551089083,040001,Mutual Fund
2015-06-15,145.4295252447468,050001,Mutual Fund
2015-06-15,283.65332312321493,070002,Mutual Fund
2015-06-15,215.16270746614515,110011,Mutual Fund
2015-06-15,305.9330836438122,161005,Mutual Fund
2015-06-15,244.01050567749175,163402,Mutual Fund
2015-06-15,227.7499792598814,202002,Mutual Fund
2015-06-15,319.77720769205587,260116,Mutual Fund
2015-06-15,243.83906247560878,270006,Mutual Fund
2015-06-15,300.3972052422683,377010,Mutual Fund
2015-06-15,221.92051131819534,040001,Strategy Fund
2015-06-15,195.59942736624285,050001,Strategy Fund
2015-06-15,287.07864135539353,070002,Strategy Fund
2015-06-15,226.49116216321266,110011,Strategy Fund
2015-06-15,284.5845915532707,161005,Strategy Fund
2015-06-15,230.9954080632961,163402,Strategy Fund
2015-06-15,238.70138868446585,202002,Strategy Fund
2015-06-15,286.382417973794,260116,Strategy Fund
2015-06-15,255.24077194533845,270006,Strategy Fund
2015-06-15,241.14441775891416,377010,Strategy Fund
2015-06-15,240.93098085366785,519008,Strategy Fund
2015-06-16,214.7155796844216,Shanghai Composite,Index
2015-06-16,179.2517195614435,040001,Mutual Fund
2015-06-16,141.77924416110363,050001,Mutual Fund
2015-06-16,271.9668062105385,070002,Mutual Fund
2015-06-16,211.37584381474102,110011,Mutual Fund
2015-06-16,296.26559820066774,161005,Mutual Fund
2015-06-16,237.66623252987694,163402,Mutual Fund
2015-06-16,219.61930500030365,202002,Mutual Fund
2015-06-16,310.0879582989866,260116,Mutual Fund
2015-06-16,232.32985872676005,270006,Mutual Fund
2015-06-16,284.17575615918577,377010,Mutual Fund
2015-06-16,212.81209233676717,040001,Strategy Fund
2015-06-16,189.63042984028212,050001,Strategy Fund
2015-06-16,275.0051463698538,070002,Strategy Fund
2015-06-16,220.34478885166365,110011,Strategy Fund
2015-06-16,273.2472771762991,161005,Strategy Fund
2015-06-16,223.10956446923237,163402,Strategy Fund
2015-06-16,230.00625585152713,202002,Strategy Fund
2015-06-16,273.8256544183844,260116,Strategy Fund
2015-06-16,245.79621565647315,270006,Strategy Fund
2015-06-16,231.90711468681485,377010,Strategy Fund
2015-06-16,231.75448056007656,519008,Strategy Fund
2015-06-17,218.25838674921454,Shanghai Composite,Index
2015-06-17,180.9904612411895,040001,Mutual Fund
2015-06-17,143.67908603286244,050001,Mutual Fund
2015-06-17,280.9689074961073,070002,Mutual Fund
2015-06-17,211.88314583989637,110011,Mutual Fund
2015-06-17,299.6133994603353,161005,Mutual Fund
2015-06-17,241.44512562710202,163402,Mutual Fund
2015-06-17,222.56220368730771,202002,Mutual Fund
2015-06-17,315.0493656317704,260116,Mutual Fund
2015-06-17,239.9502780929978,270006,Mutual Fund
2015-06-17,290.2286997653765,377010,Mutual Fund
2015-06-17,216.20046132877536,040001,Strategy Fund
2015-06-17,192.21095095433265,050001,Strategy Fund
2015-06-17,281.08266909765797,070002,Strategy Fund
2015-06-17,222.9268390727267,110011,Strategy Fund
2015-06-17,279.03247154555675,161005,Strategy Fund
2015-06-17,226.83329233895546,163402,Strategy Fund
2015-06-17,234.93275464230484,202002,Strategy Fund
2015-06-17,279.77184715333345,260116,Strategy Fund
2015-06-17,250.9953093572305,270006,Strategy Fund
2015-06-17,237.03152269787176,377010,Strategy Fund
2015-06-17,235.2785187148934,519008,Strategy Fund
2015-06-18,210.2483039555184,Shanghai Composite,Index
2015-06-18,176.13991687992564,040001,Mutual Fund
2015-06-18,138.80836501634838,050001,Mutual Fund
2015-06-18,266.44281497855854,070002,Mutual Fund
2015-06-18,206.07754764388324,110011,Mutual Fund
2015-06-18,289.81604129798234,161005,Mutual Fund
2015-06-18,234.92610723517026,163402,Mutual Fund
2015-06-18,215.86308135631973,202002,Mutual Fund
2015-06-18,304.7472513756115,260116,Mutual Fund
2015-06-18,228.0247492717758,270006,Mutual Fund
2015-06-18,273.9468697085389,377010,Mutual Fund
2015-06-18,208.24338716149694,040001,Strategy Fund
2015-06-18,184.5464622161913,050001,Strategy Fund
2015-06-18,268.9492523926804,070002,Strategy Fund
2015-06-18,214.72880467508858,110011,Strategy Fund
2015-06-18,267.4927672440974,161005,Strategy Fund
2015-06-18,217.66032663332965,163402,Strategy Fund
2015-06-18,225.08556155275582,202002,Strategy Fund
2015-06-18,268.3231657165821,260116,Strategy Fund
2015-06-18,240.35133391476907,270006,Strategy Fund
2015-06-18,226.62240391111501,377010,Strategy Fund
2015-06-18,226.40516031154016,519008,Strategy Fund
2015-06-19,196.7503628415741,Shanghai Composite,Index
2015-06-19,167.98463872838508,040001,Mutual Fund
2015-06-19,131.77078091001954,050001,Mutual Fund
2015-06-19,256.82422935783256,070002,Mutual Fund
2015-06-19,197.19560534043188,110011,Mutual Fund
2015-06-19,275.0644047959151,161005,Mutual Fund
2015-06-19,223.86108758439374,163402,Mutual Fund
2015-06-19,205.00516836409685,202002,Mutual Fund
2015-06-19,284.0549130072075,260116,Mutual Fund
2015-06-19,213.2031405691104,270006,Mutual Fund
2015-06-19,253.37345979342766,377010,Mutual Fund
2015-06-19,194.10848923873897,040001,Strategy Fund
2015-06-19,173.052513581555,050001,Strategy Fund
2015-06-19,251.58170089858464,070002,Strategy Fund
2015-06-19,199.43207418962191,110011,Strategy Fund
2015-06-19,249.74272715308848,161005,Strategy Fund
2015-06-19,203.79342955461345,163402,Strategy Fund
2015-06-19,210.88514383156806,202002,Strategy Fund
2015-06-19,250.74696732409555,260116,Strategy Fund
2015-06-19,224.90830129634193,270006,Strategy Fund
2015-06-19,212.600611332797,377010,Strategy Fund
2015-06-19,211.63899567654946,519008,Strategy Fund
2015-06-23,201.0591957878046,Shanghai Composite,Index
2015-06-23,170.75638526740343,040001,Mutual Fund
2015-06-23,136.64629980369025,050001,Mutual Fund
2015-06-23,259.16132984498887,070002,Mutual Fund
2015-06-23,205.79333373327472,110011,Mutual Fund
2015-06-23,279.68548679648643,161005,Mutual Fund
2015-06-23,223.86108758439374,163402,Mutual Fund
2015-06-23,205.88669058806244,202002,Mutual Fund
2015-06-23,288.06008728060914,260116,Mutual Fund
2015-06-23,216.401187677647,270006,Mutual Fund
2015-06-23,253.85486936703515,377010,Mutual Fund
2015-06-23,198.80498156910147,040001,Strategy Fund
2015-06-23,178.44913094487575,050001,Strategy Fund
2015-06-23,254.84862545633268,070002,Strategy Fund
2015-06-23,206.97881397394661,110011,Strategy Fund
2015-06-23,254.4064942374723,161005,Strategy Fund
2015-06-23,208.87541607328282,163402,Strategy Fund
2015-06-23,215.79508249548633,202002,Strategy Fund
2015-06-23,255.49404886199594,260116,Strategy Fund
2015-06-23,229.3782633897732,270006,Strategy Fund
2015-06-23,215.78125199907737,377010,Strategy Fund
2015-06-23,216.5874028216943,519008,Strategy Fund
2015-06-24,206.04546384334213,Shanghai Composite,Index
2015-06-24,173.18112593820055,040001,Mutual Fund
2015-06-24,139.7618354392144,050001,Mutual Fund
2015-06-24,259.9647299675084,070002,Mutual Fund
2015-06-24,210.0532557415535,110011,Mutual Fund
2015-06-24,284.1604545852302,161005,Mutual Fund
2015-06-24,225.85345126389478,163402,Mutual Fund
2015-06-24,209.01616828500102,202002,Mutual Fund
2015-06-24,293.12994481674787,260116,Mutual Fund
2015-06-24,217.67795468494512,270006,Mutual Fund
2015-06-24,256.6218874431358,377010,Mutual Fund
2015-06-24,203.69555732723546,040001,Strategy Fund
2015-06-24,182.3179137797577,050001,Strategy Fund
2015-06-24,259.18370997447727,070002,Strategy Fund
2015-06-24,212.3687701852237,110011,Strategy Fund
2015-06-24,259.41666548697106,161005,Strategy Fund
2015-06-24,212.75040391408217,163402,Strategy Fund
2015-06-24,220.19013427078832,202002,Strategy Fund
2015-06-24,260.7713736921136,260116,Strategy Fund
2015-06-24,233.6640127534779,270006,Strategy Fund
2015-06-24,219.16338689538927,377010,Strategy Fund
2015-06-24,221.05275134701182,519008,Strategy Fund
2015-06-25,198.9162907943625,Shanghai Composite,Index
2015-06-25,169.19796004162194,040001,Mutual Fund
2015-06-25,136.5193608570246,050001,Mutual Fund
2015-06-25,249.20219014685352,070002,Mutual Fund
2015-06-25,204.75991369686633,110011,Mutual Fund
2015-06-25,276.7154506750972,161005,Mutual Fund
2015-06-25,219.21335979673628,163402,Mutual Fund
2015-06-25,200.98994742285697,202002,Mutual Fund
2015-06-25,283.1928396874601,260116,Mutual Fund
2015-06-25,206.59814679148144,270006,Mutual Fund
2015-06-25,241.96877767013268,377010,Mutual Fund
2015-06-25,195.8190889378554,040001,Strategy Fund
2015-06-25,176.40064158987758,050001,Strategy Fund
2015-06-25,247.34068613873964,070002,Strategy Fund
2015-06-25,205.25184401096382,110011,Strategy Fund
2015-06-25,248.17310678683904,161005,Strategy Fund
2015-06-25,204.1903095053554,163402,Strategy Fund
2015-06-25,211.82649855935787,202002,Strategy Fund
2015-06-25,250.06149333261018,260116,Strategy Fund
2015-06-25,223.9519012269051,270006,Strategy Fund
2015-06-25,209.4406513425234,377010,Strategy Fund
2015-06-25,212.04050936565858,519008,Strategy Fund
2015-06-26,184.19648527557965,Shanghai Composite,Index
2015-06-26,159.31679917519122,040001,Mutual Fund
2015-06-26,128.66949760774568,050001,Mutual Fund
2015-06-26,232.6053242830731,070002,Mutual Fund
2015-06-26,193.31383452121156,110011,Mutual Fund
2015-06-26,256.5152227758151,161005,Mutual Fund
2015-06-26,208.23077047091977,163402,Mutual Fund
2015-06-26,187.5035219507833,202002,Mutual Fund
2015-06-26,259.2913640178385,260116,Mutual Fund
2015-06-26,187.4464985839111,270006,Mutual Fund
2015-06-26,222.90163798972625,377010,Mutual Fund
2015-06-26,179.26524635456755,040001,Strategy Fund
2015-06-26,162.9499813127654,050001,Strategy Fund
2015-06-26,225.8394978568734,070002,Strategy Fund
2015-06-26,188.5503812265064,110011,Strategy Fund
2015-06-26,226.83034916913135,161005,Strategy Fund
2015-06-26,187.35023851323865,163402,Strategy Fund
2015-06-26,194.55584262674282,202002,Strategy Fund
2015-06-26,228.5676950635884,260116,Strategy Fund
2015-06-26,205.28600509073405,270006,Strategy Fund
2015-06-26,191.7119079143821,377010,Strategy Fund
2015-06-26,194.18224350958099,519008,Strategy Fund
2015-06-29,178.0443226673753,Shanghai Composite,Index
2015-06-29,155.1586307167187,040001,Mutual Fund
2015-06-29,129.20990949769822,050001,Mutual Fund
2015-06-29,219.39334186379455,070002,Mutual Fund
2015-06-29,192.32793396515336,110011,Mutual Fund
2015-06-29,241.66299137709544,161005,Mutual Fund
2015-06-29,200.54705504054283,163402,Mutual Fund
2015-06-29,176.47831486007726,202002,Mutual Fund
2015-06-29,242.80043326630394,260116,Mutual Fund
2015-06-29,173.23805399125064,270006,Mutual Fund
2015-06-29,202.0826250014858,377010,Mutual Fund
2015-06-29,171.06983749939118,040001,Strategy Fund
2015-06-29,158.2902513347286,050001,Strategy Fund
2015-06-29,212.4590812800605,070002,Strategy Fund
2015-06-29,181.80680054471708,110011,Strategy Fund
2015-06-29,214.58592569331984,161005,Strategy Fund
2015-06-29,179.21817189072618,163402,Strategy Fund
2015-06-29,185.9393615199593,202002,Strategy Fund
2015-06-29,216.02628796638058,260116,Strategy Fund
2015-06-29,195.27085089091022,270006,Strategy Fund
2015-06-29,181.3382792643913,377010,Strategy Fund
2015-06-29,185.38881916015177,519008,Strategy Fund
2015-06-30,187.89017371088116,Shanghai Composite,Index
2015-06-30,161.5666821653192,040001,Mutual Fund
2015-06-30,135.02435542509463,050001,Mutual Fund
2015-06-30,230.2533122860524,070002,Mutual Fund
2015-06-30,199.67486104262224,110011,Mutual Fund
2015-06-30,254.4952962192192,161005,Mutual Fund
2015-06-30,206.6436855137753,163402,Mutual Fund
2015-06-30,182.86682985801204,202002,Mutual Fund
2015-06-30,255.79025644605125,260116,Mutual Fund
2015-06-30,181.55348058283067,270006,Mutual Fund
2015-06-30,212.4090471390617,377010,Mutual Fund
2015-06-30,182.126575282276,040001,Strategy Fund
2015-06-30,168.58911339285103,050001,Strategy Fund
2015-06-30,226.3209527857287,070002,Strategy Fund
2015-06-30,193.27558528375346,110011,Strategy Fund
2015-06-30,228.4363791602218,161005,Strategy Fund
2015-06-30,191.3220078404296,163402,Strategy Fund
2015-06-30,197.63962925829262,202002,Strategy Fund
2015-06-30,229.7363336562492,260116,Strategy Fund
2015-06-30,207.9454059650158,270006,Strategy Fund
2015-06-30,193.28973157789883,377010,Strategy Fund
2015-06-30,198.18814331043924,519008,Strategy Fund
2015-07-01,178.06351762580206,Shanghai Composite,Index
2015-07-01,156.3642349995959,040001,Mutual Fund
2015-07-01,129.33983006169817,050001,Mutual Fund
2015-07-01,222.0102437062117,070002,Mutual Fund
2015-07-01,193.10555811431996,110011,Mutual Fund
2015-07-01,245.91880473663156,161005,Mutual Fund
2015-07-01,201.82888764130436,163402,Mutual Fund
2015-07-01,175.42414988279097,202002,Mutual Fund
2015-07-01,244.35643198291274,260116,Mutual Fund
2015-07-01,172.0945442444652,270006,Mutual Fund
2015-07-01,199.89815426257098,377010,Mutual Fund
2015-07-01,173.25797789305122,040001,Strategy Fund
2015-07-01,159.57010469157865,050001,Strategy Fund
2015-07-01,213.95004817058262,070002,Strategy Fund
2015-07-01,184.83739943194155,110011,Strategy Fund
2015-07-01,216.4414409702049,161005,Strategy Fund
2015-07-01,182.58393258008087,163402,Strategy Fund
2015-07-01,186.51489384941019,202002,Strategy Fund
2015-07-01,216.46315529581344,260116,Strategy Fund
2015-07-01,196.64231532649504,270006,Strategy Fund
2015-07-01,183.2202994018226,377010,Strategy Fund
2015-07-01,189.8787180196932,519008,Strategy Fund
2015-07-02,171.86690721242417,Shanghai Composite,Index
2015-07-02,148.73366033161562,040001,Mutual Fund
2015-07-02,126.90824125653822,050001,Mutual Fund
2015-07-02,211.75337044698472,070002,Mutual Fund
2015-07-02,185.26547245487862,110011,Mutual Fund
2015-07-02,231.3850033766966,161005,Mutual Fund
2015-07-02,195.6932894570087,163402,Mutual Fund
2015-07-02,166.249466843921,202002,Mutual Fund
2015-07-02,233.01829353890562,260116,Mutual Fund
2015-07-02,160.47816250796382,270006,Mutual Fund
2015-07-02,187.4045196211603,377010,Mutual Fund
2015-07-02,163.883638997924,040001,Strategy Fund
2015-07-02,154.68235167775305,050001,Strategy Fund
2015-07-02,200.97850803326077,070002,Strategy Fund
2015-07-02,176.3872490452077,110011,Strategy Fund
2015-07-02,203.47670009250086,161005,Strategy Fund
2015-07-02,173.88555485483485,163402,Strategy Fund
2015-07-02,177.33307004297825,202002,Strategy Fund
2015-07-02,203.42614766811406,260116,Strategy Fund
2015-07-02,186.28416045848198,270006,Strategy Fund
2015-07-02,173.21094768883668,377010,Strategy Fund
2015-07-02,180.06035126572482,519008,Strategy Fund
2015-07-03,161.95018666626729,Shanghai Composite,Index
2015-07-03,143.00741440884843,040001,Mutual Fund
2015-07-03,120.28363106294691,050001,Mutual Fund
2015-07-03,204.25730113316146,070002,Mutual Fund
2015-07-03,176.98410583614555,110011,Mutual Fund
2015-07-03,219.70006070617342,161005,Mutual Fund
2015-07-03,191.09449715476902,163402,Mutual Fund
2015-07-03,158.31936727546596,202002,Mutual Fund
2015-07-03,221.76350996097648,260116,Mutual Fund
2015-07-03,150.92971183873996,270006,Mutual Fund
2015-07-03,176.25395070370124,377010,Mutual Fund
2015-07-03,153.85623666081375,040001,Strategy Fund
2015-07-03,145.67244268889573,050001,Strategy Fund
2015-07-03,188.79254651310728,070002,Strategy Fund
2015-07-03,166.46203742623587,110011,Strategy Fund
2015-07-03,191.15520955021643,161005,Strategy Fund
2015-07-03,164.16480210418672,163402,Strategy Fund
2015-07-03,166.6122971267475,202002,Strategy Fund
2015-07-03,190.4960752525601,260116,Strategy Fund
2015-07-03,175.1548837872147,270006,Strategy Fund
2015-07-03,163.19938878880018,377010,Strategy Fund
2015-07-03,169.8745014983714,519008,Strategy Fund
2015-07-06,165.85318616492432,Shanghai Composite,Index
2015-07-06,140.23307056931677,040001,Mutual Fund
2015-07-06,125.56408246661029,050001,Mutual Fund
2015-07-06,200.4989667923113,070002,Mutual Fund
2015-07-06,179.56807378135323,110011,Mutual Fund
2015-07-06,214.58104929171955,161005,Mutual Fund
2015-07-06,187.9605474014308,163402,Mutual Fund
2015-07-06,156.60951810889094,202002,Mutual Fund
2015-07-06,213.04820401951014,260116,Mutual Fund
2015-07-06,142.7191355147125,270006,Mutual Fund
2015-07-06,164.99132325373475,377010,Mutual Fund
2015-07-06,154.98940761017397,040001,Strategy Fund
2015-07-06,151.49946555775543,050001,Strategy Fund
2015-07-06,187.32158734435905,070002,Strategy Fund
2015-07-06,169.6466688638214,110011,Strategy Fund
2015-07-06,190.40392503910536,161005,Strategy Fund
2015-07-06,166.00822160283855,163402,Strategy Fund
2015-07-06,168.9082514203234,202002,Strategy Fund
2015-07-06,190.3989528849822,260116,Strategy Fund
2015-07-06,176.3452739021674,270006,Strategy Fund
2015-07-06,163.00787373894823,377010,Strategy Fund
2015-07-06,170.9703332788041,519008,Strategy Fund
2015-07-07,163.7136800633968,Shanghai Composite,Index
2015-07-07,134.34328160540545,040001,Mutual Fund
2015-07-07,127.18385913042955,050001,Mutual Fund
2015-07-07,190.5943178327711,070002,Mutual Fund
2015-07-07,171.54138088332678,110011,Mutual Fund
2015-07-07,203.3370023088335,161005,Mutual Fund
2015-07-07,181.156375585499,163402,Mutual Fund
2015-07-07,149.60907264942352,202002,Mutual Fund
2015-07-07,202.48101310014243,260116,Mutual Fund
2015-07-07,133.51375127401354,270006,Mutual Fund
2015-07-07,153.8874071987584,377010,Mutual Fund
2015-07-07,148.01361971564256,040001,Strategy Fund
2015-07-07,151.9362393803168,050001,Strategy Fund
2015-07-07,179.33803361906325,070002,Strategy Fund
2015-07-07,160.1701603648356,110011,Strategy Fund
2015-07-07,181.18111837292153,161005,Strategy Fund
2015-07-07,159.58415071446626,163402,Strategy Fund
